Mk 2手榴弹/菠萝手榴弹,9
“谢尔别依”/“里拉”/“阿波姆”空投水雷,9
фAБ-M62低阻爆破炸弹,9
NR14式催泪手榴弹,9
斯纳布(SNEB)37 航空火箭弹,9
MK81/82Mod1 蛇眼（Snakeye)减速炸弹,9
BLU-82滚球超大型炸弹,9
“突击队员”防步兵地雷,9
反-43式反坦克手榴弹,9
“破坏者”(DST) MK36/40/41沉底水雷,9
阿尔塞特克斯防御型手榴弹,9
JP233反跑道子母炸弹,9
Mk8/11钻地核炸弹,9
W34多用途核战斗部,9
BLU-26/B 杀伤小炸弹,9
法国F－1 M1915型手榴弹,9
74型江河水雷,9
斯纳布(SNEB)68 航空火箭弹,9
GME-FMK2-MO式手榴弹,9
NT37F-2线导鱼雷,9
M26式系列手榴弹,9
“小男孩”核炸弹,9
NTL90自导鱼雷,9
250-1航空子母弹,9
84式碰炸手榴弹,9
BLU-3/B杀伤小炸弹,9
S.R.C.M(ROMA)手榴弹,9
“蓝色多瑙河”核炸弹,9
XM-753中子炮弹,9
77-1式木柄手榴弹,9
M3-CEV式CN催泪榴弹,9
MON-200反人员地雷,9
PM漂雷,9
M-DN21、M-DN31、M-DN61式手榴弹,9
MO-90型非触发锚雷,9
Mk55沉底雷,9
A290线导鱼雷,9
阿赛马（Aserma）低阻杀伤炸弹,9
SB－MV/T反坦克两用雷,9
“邦尼”沉底雷,9
117/118型MK系列减速炸弹,9
超十字制动伞（SBRPS）减速炸弹,9
250/500/1500/3000kg3型低阻爆破炸弹,9
国产250高阻航空炸弹,9
250-4低阻航空杀伤爆破炸弹,9
M19反履带雷,9
美国潜地弹道导弹热核弹头,9
B83核炸弹,9
BL755子母炸弹,9
C-5(APC-57)航空火箭弹,9
阿尔德(ALD)通用爆破/杀伤炸弹,9
TM/AS遥控上浮水雷,9
FT-1/飞腾-1机载精确制导炸弹,9
“三叉戟”潜地导弹热核弹头,9
HG80式小型杀伤手榴弹,9
防-1（F-1）式手榴弹,9
M67式延时杀伤手榴弹,9
BSU-49/50/85/93充气伞减速炸弹,9
海蛇怪(Hydra)70航空火箭弹,9
LU250EG-FT 低阻爆破炸弹,9
RPG-40手榴弹,9
Mk 80系列炸弹,9
沉-1型水雷,9
雷霆-3激光制导炸弹(LT-3),9
Mk5核炸弹,9
九九式手榴弹,9
破坏者（Destructor）MK36/40/41 沉底水雷,9
ОФ3AБ-500杀伤爆破燃烧炸弹,9
W25核战斗部,9
符布伍(VBW)子母炸弹,9
82-2式卵形手榴弹,9
M7A3式催泪手榴弹,9
炸弹之父/空投高功率真空炸弹,9
美国Mk/B系列热核炸弹,9
“北极星”潜地导弹热核弹头,9
斯布(CB)子母炸弹,9
TM－46反履带雷,9
“伊卡拉”M1舰潜导弹,9
AGM-154“联合防区外武器”,9
65型防登陆水雷,9
鱼-4型鱼雷,9
Э45/Э53/АПСЭТ-95反潜鱼雷,9
马特拉200/SFA 减速炸弹,9
M24 反侧甲雷,9
沉-3型水雷,9
GBU-15模式制导滑翔炸弹,9
威布(WB)子母炸弹,9
MK20石眼式集束炸弹,9
奥法尔（Opher）红外制导炸弹,9
WY91式手榴弹,9
石鱼（Stonefish）沉底水雷,9
AN602沙皇炸弹/AH602,9
西玛催泪手榴弹,9
HG69式杀伤手榴弹,9
漂-2型水雷,9
诅尼(Zuni)航空火箭弹,9
MK50/52/55/56/57沉底水雷,9
妖怪(Genie)AIR-2A/B航空火箭弹,9
“宝石路”系列激光制导炸弹,9
CBU-55/B油气子母炸弹,9
冲击波弹,9
89式线导鱼雷,9
80式反坦克手榴弹,9
DM51式进攻和防御型手榴弹,9
TP42反潜鱼雷,9
MB-315式手榴弹,9
W44鱼雷核战斗部,9
66式反步兵定向地雷,9
PДC-1/2/3型原子弹,9
TCE/3－6反履带雷,9
怪兽(GRIFFIN)激光制导炸弹,9
MB-502式发烟手榴弹,9
九七式手榴弹,9
海鳝反潜鱼雷,9
КАБ-1500КР电视制导炸弹,9
74号手榴弹,9
“石鱼”沉底雷,9
GPS制导滑翔炸弹,9
飞腾5(FT-5)小直径精确制导炸弹,9
L-4反潜鱼雷,9
HG86式小型杀伤手榴弹,9
“西及尔”400沉底雷,9
M进攻型手榴弹和MD防御型手榴弹,9
A244/S自导鱼雷,9
